DataYear,ID,PropertyName,ReportingStatus,Address,ZIPCode,ChicagoEnergyRating,ExemptFromChicagoEnergyRating,CommunityArea,PrimaryPropertyType,GrossFloorArea,YearBuilt,NumberOfBuildings,WaterUse,ENERGYSTARScore,ElectricityUse,FossilGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,TotalGHGEmissions,GHGIntensity,Latitude,Longitude,Location,Row_ID,Wards,CommunityAreas,ZipCodes,CensusTracts,HistoricalWards2003-2015
2022,166134,John G Shedd Aquarium,Submitted Data,1200 S Lake Shore Dr,60605,1.0,False,NEAR SOUTH SIDE,Other,452756.0,1929.0,1,,,56655688.0,32251318.8,0.0,0.0,,196.4,425.2,198.7,427.6,9640.3,21.3,41.86748422716416,-87.61915038338188,"(41.867484227164155, -87.61915038338188)",2022-166134,10,34,14913.0,374,48
2022,251334,Seton Hall,Submitted Data,2325 N Sheffield Ave,60614,2.0,False,LINCOLN PARK,College/University,50174.0,1989.0,1,,,2130637.1,3745124.1,0.0,0.0,,117.1,197.3,122.0,202.4,479.6,9.6,41.92432721066951,-87.65342424243978,"(41.92432721066951, -87.65342424243978)",2022-251334,34,68,21190.0,744,51
2022,160285,Long Grove House,Submitted Data,2001 S Michigan Ave,60616,3.0,False,NEAR SOUTH SIDE,Multifamily Housing,553115.0,1969.0,1,,65,8555232.4,39077568.2,0.0,0.0,,97.2,132.6,102.1,136.6,3202.4,6.5,41.8554319990211,-87.62372821557055,"(41.8554319990211, -87.62372821557055)",2022-160285,9,34,21194.0,374,48
2022,156942,Burton-Judson Courts,Submitted Data,1005 E 60th St,60637,3.0,False,WOODLAWN,Residence Hall/Dormitory,201402.0,1931.0,1,,68,2852269.0,0.0,14194821.6,0.0,,84.6,124.4,89.7,130.6,1318.2,6.5,41.78582054292253,-87.60093895755584,"(41.78582054292253, -87.60093895755584)",2022-156942,4,9,22260.0,427,53
2022,256408,,Submitted Data,320 E Superior Street,60611,1.0,False,NEAR NORTH SIDE,Laboratory,186803.0,1965.0,1,,,30657238.7,38345680.1,0.0,0.0,,369.4,675.1,364.8,656.6,6074.7,32.5,41.89592410823823,-87.61954552570175,"(41.895924108238226, -87.61954552570175)",2022-256408,11,37,21182.0,158,22
2022,251996,Prairie Point Condominium,Submitted Data,1600 S Prairie Ave,60616,1.5,False,NEAR SOUTH SIDE,Multifamily Housing,357000.0,2006.0,1,,39,7152087.6,18654526.1,0.0,0.0,,95.9,147.2,98.6,147.4,1991.5,7.4,41.86017040462029,-87.62097159169389,"(41.860170404620284, -87.62097159169389)",2022-251996,9,34,21194.0,374,48
2022,256890,,Submitted Data,455 E WATERSIDE DR,60601,4.0,False,,Multifamily Housing,681529.0,2021.0,1,,83,13321451.2,19583790.4,0.0,0.0,,64.3,113.0,65.7,112.4,2794.8,5.5,41.88683541770806,-87.61533228622845,"(41.88683541770806, -87.61533228622845)",2022-256890,36,38,14309.0,580,22
2022,251551,Murphy Elementary -CPS,Submitted Data,3539 W Grace St,60618,1.5,False,IRVING PARK,K-12 School,85287.0,1924.0,1,,35,1481019.6,7574559.8,0.0,0.0,,106.2,141.9,112.2,148.2,597.4,7.0,41.9500503419734,-87.7168294858019,"(41.950050341973395, -87.7168294858019)",2022-251551,12,16,21538.0,325,15
2022,243071,1620 S. Michigan Ave Condo Association,Submitted Data,1620 S Michigan Ave,60616,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,306737.0,2006.0,1,,,6919342.2,16015400.4,0.0,0.0,,91.1,143.8,92.9,143.1,1762.0,7.0,41.85964085466748,-87.62412017840215,"(41.85964085466748, -87.62412017840215)",2022-243071,9,34,21194.0,374,48
2022,112437,,Submitted Data,415 421 W ALDINE AVE,60657,4.0,False,LAKE VIEW,Multifamily Housing,140000.0,1927.0,1,,83,1660138.6,9255186.9,0.0,0.0,,78.0,102.6,82.5,106.2,710.3,5.1,41.94217111768992,-87.64055913334448,"(41.942171117689924, -87.64055913334448)",2022-112437,25,57,4449.0,535,38
2022,101920,Wrigley Building,Submitted Data,410 N MICHIGAN AVE,60611,4.0,False,NEAR NORTH SIDE,Office,661275.0,1921.0,1,,86,21545659.2,17350480.5,0.0,0.0,,58.8,118.8,59.5,118.1,3759.4,5.7,41.8898747912625,-87.62425976144404,"(41.8898747912625, -87.62425976144404)",2022-101920,36,37,21182.0,626,22
2022,254567,Moment Chicago,Submitted Data,545 McClurg Ct,60611,3.0,False,Near North Side,Multifamily Housing,670539.0,2017.0,1,,61,22701195.6,10862295.4,0.0,0.0,,62.0,138.5,62.7,139.9,3567.0,6.6,41.89238949917251,-87.61756080338456,"(41.89238949917251, -87.61756080338456)",2022-254567,36,37,21182.0,534,22
2022,251281,40 E Oak St,Submitted Data,40 E Oak St,60611,2.0,False,NEAR NORTH SIDE,Multifamily Housing,154113.0,1928.0,1,,46,2813444.4,15262838.1,0.0,0.0,,117.3,155.1,124.4,160.6,1181.3,7.7,41.90088008552061,-87.62685888861459,"(41.90088008552061, -87.62685888861459)",2022-251281,36,37,21182.0,104,22
2022,159981,"7447 South Shore, LLC - South Shore Beach Apartments",Submitted Data,7447 S South Shore Dr,60649,1.5,False,SOUTH SHORE,Multifamily Housing,381983.0,1968.0,1,,33,7335612.2,28083262.3,0.0,0.0,,105.7,149.3,108.8,150.7,2457.8,7.3,41.761305471393655,-87.55770551531141,"(41.761305471393655, -87.55770551531141)",2022-159981,37,39,22538.0,421,43
2022,252297,Lyndale Place,Submitted Data,2575 W Lyndale,60647,4.0,False,LOGAN SQUARE,Multifamily Housing,83620.0,1924.0,1,,98,1182317.0,2569411.8,0.0,0.0,,44.9,71.9,46.4,73.5,292.2,3.5,41.92232920928405,-87.69222252675809,"(41.92232920928405, -87.69222252675809)",2022-252297,41,23,22535.0,323,24
2022,112760,,Submitted Data,2416 2458 W GREENLEAF AVE,60645,3.5,False,WEST RIDGE,Multifamily Housing,80000.0,1927.0,1,,57,464782.1,8415500.4,0.0,0.0,,111.0,126.7,116.9,133.0,508.2,6.4,42.00961493978809,-87.6906098692729,"(42.00961493978809, -87.6906098692729)",2022-112760,27,20,22528.0,42,42
2022,175421,,Submitted Data,7219  N SHERIDAN RD,60626,1.0,False,ROGERS PARK,Multifamily Housing,52998.0,1928.0,1,,24,775917.3,5289543.2,0.0,0.0,,114.4,145.8,117.7,147.8,383.2,7.2,42.01338119245121,-87.66359877311648,"(42.01338119245121, -87.66359877311648)",2022-175421,5,10,21853.0,357,3
2022,111959,Dickens Place Condominium Association,Submitted Data,2100  N RACINE AVE,60614,4.0,False,LINCOLN PARK,Multifamily Housing,87600.0,1900.0,1,,100,769940.2,1957608.0,0.0,0.0,,37.4,57.7,38.0,57.6,205.4,2.8,41.91993549831988,-87.6584284790678,"(41.91993549831988, -87.6584284790678)",2022-111959,11,68,21190.0,210,16
2022,251320,"Jewel Osco, 03376-Kinzie & Des Plaines",Submitted Data,370 N Desplaines St,60661,2.5,False,WEST TOWN,Supermarket/Grocery Store,65000.0,2008.0,1,,57,7513697.7,10313899.6,0.0,0.0,,274.3,490.3,281.2,494.1,1537.5,23.7,41.88891817356032,-87.64447797292972,"(41.88891817356032, -87.64447797292972)",2022-251320,36,25,4446.0,109,41
2022,250122,Swedish Covenant Hospital Campus,Submitted Data,5145 N California Ave,60625,2.0,False,LINCOLN SQUARE,Mixed Use Property,1397263.0,1918.0,10,,44,90173072.3,75038913.5,0.0,0.0,,206.6,414.4,204.7,412.3,15862.7,19.8,41.97533413581096,-87.69875687452328,"(41.97533413581096, -87.69875687452328)",2022-250122,24,6,21849.0,28,46
2022,101883,Omni Hotel,Submitted Data,676 N Michigan Ave,60611,1.0,False,NEAR NORTH SIDE,Hotel,440281.0,1990.0,1,,3,58729940.8,6049269.9,0.0,0.0,,147.1,387.9,147.1,387.7,8056.9,18.3,41.89482685257429,-87.62439615715573,"(41.89482685257429, -87.62439615715573)",2022-101883,36,37,21182.0,626,22
2022,251560,Hampton Fine & Performing Arts -CPS,Submitted Data,3434 W 77th St,60652,1.0,False,ASHBURN,K-12 School,98776.0,2000.0,1,,12,5147060.0,4097419.7,0.0,0.0,,93.6,189.5,95.7,189.6,895.6,9.1,41.75348432246293,-87.70875286894322,"(41.75348432246293, -87.70875286894322)",2022-251560,30,69,4300.0,498,6
2022,114120,,Submitted Data,1169 S PLYMOUTH CT,60605,2.5,False,LOOP,Multifamily Housing,138000.0,1978.0,1,,53,4426157.9,4356293.2,0.0,0.0,,73.2,141.4,74.8,141.9,814.4,6.8,41.868167969554285,-87.62838989438983,"(41.868167969554285, -87.62838989438983)",2022-114120,10,38,14913.0,12,48
2022,175813,,Submitted Data,4260  N BROADWAY ST,60613,4.0,False,UPTOWN,Multifamily Housing,137900.0,2007.0,1,,100,1036197.3,1881273.5,0.0,0.0,,23.3,39.0,24.3,40.0,236.4,1.9,41.95985963166279,-87.65409599507807,"(41.95985963166279, -87.65409599507807)",2022-175813,39,31,21186.0,577,37
2022,173733,,Submitted Data,2336  N COMMONWEALTH AVE,60614,4.0,False,LINCOLN PARK,Multifamily Housing,120755.0,1968.0,1,,97,1398343.3,3242878.0,0.0,0.0,,46.1,72.7,48.4,75.1,356.4,3.5,41.92490681063852,-87.63823447332803,"(41.92490681063852, -87.63823447332803)",2022-173733,34,68,21190.0,207,51
2022,175046,East WrigleyView Village Condominiums,Submitted Data,737  W CORNELIA AVE,60657,1.0,False,LAKE VIEW,Multifamily Housing,51030.0,1919.0,1,,16,897960.0,4946800.2,0.0,0.0,,114.5,151.1,119.7,155.3,381.0,7.5,41.94533592146789,-87.64845096271144,"(41.945335921467894, -87.64845096271144)",2022-175046,25,57,4449.0,730,38
2022,156609,,Submitted Data,1360 N ASHLAND AVE,60622,4.0,False,WEST TOWN,Wholesale Club/Supercenter,147776.0,2016.0,1,,83,3387661.8,1306072.9,0.0,0.0,,53.4,123.5,53.3,121.9,515.6,5.9,41.90679510984423,-87.66773167006288,"(41.90679510984423, -87.66773167006288)",2022-156609,41,25,21560.0,482,24
2022,250147,820 W Jackson Blvd,Submitted Data,820 W Jackson Blvd,60607,1.0,False,NEAR WEST SIDE,Office,186957.7,1915.0,1,,,13408061.5,0.0,0.0,0.0,,71.7,200.8,71.7,200.8,1766.0,9.4,41.878043475002826,-87.64818021093538,"(41.878043475002826, -87.64818021093538)",2022-250147,46,29,14917.0,91,41
2022,117948,Symphony of Chicago West,Submitted Data,5130  W JACKSON BLVD,60644,2.0,False,AUSTIN,Senior Living Community,139114.0,1980.0,1,,21,4499001.6,13219880.1,0.0,0.0,,160.5,239.8,164.3,240.7,1294.8,11.7,41.87677135996502,-87.75477136468453,"(41.87677135996502, -87.75477136468453)",2022-117948,23,26,22216.0,184,11
2022,175546,,Submitted Data,2236 2296 N LINCOLN PARK WEST AVE,60614,4.0,False,LINCOLN PARK,Multifamily Housing,94600.0,1910.0,1,,89,1718804.1,4312483.1,0.0,0.0,,63.8,98.7,65.7,99.5,455.4,4.8,41.923101692647975,-87.63663948599596,"(41.923101692647975, -87.63663948599596)",2022-175546,34,68,21190.0,207,51
2022,172765,,Submitted Data,820  S PARK TER,60605,3.0,False,LOOP,Multifamily Housing,157844.0,1979.0,1,,62,2609966.6,12149700.2,0.0,0.0,,93.5,127.1,99.1,133.0,989.1,6.3,41.871459802919055,-87.62972747620356,"(41.871459802919055, -87.62972747620356)",2022-172765,10,38,14913.0,12,48
2022,172759,,Submitted Data,161  W HARRISON ST,60605,4.0,False,LOOP,Multifamily Housing,198000.0,1995.0,1,,77,4090298.9,6575531.4,0.0,0.0,,63.5,109.3,63.7,108.2,888.0,5.3,41.87438111044396,-87.63280747758456,"(41.874381110443956, -87.63280747758456)",2022-172759,10,38,14913.0,12,48
2022,172607,,Submitted Data,1734 1740 N MARSHFIELD AVE,60622,4.0,False,WEST TOWN,Multifamily Housing,76478.0,1993.0,1,,96,732999.7,2731827.7,0.0,0.0,,48.9,69.4,49.7,69.4,241.6,3.4,41.9134840987878,-87.66913845416519,"(41.9134840987878, -87.66913845416519)",2022-172607,40,25,21560.0,437,24
2022,252112,Pete's Cermak,Submitted Data,2526 W Cermak Ave,60608,1.0,False,SOUTH LAWNDALE,Supermarket/Grocery Store,74000.0,2006.0,,,26,11664255.5,12227980.2,0.0,0.0,,322.9,614.9,326.5,613.4,2185.8,29.5,41.85210065324028,-87.68905111060724,"(41.85210065324028, -87.68905111060724)",2022-252112,23,32,14920.0,203,11
2022,101867,125 South Wacker,Submitted Data,125 S Wacker Dr,60606,3.0,False,LOOP,Office,641962.0,1974.0,1,,67,33422010.0,0.0,0.0,0.0,,52.1,145.8,52.9,148.2,4402.2,6.9,41.88001342713154,-87.63657238450709,"(41.88001342713154, -87.63657238450709)",2022-101867,36,38,14914.0,92,48
2022,159896,Regents Park,Submitted Data,5020 - 5050 S Lake Shore Dr,60615,2.0,False,KENWOOD,Multifamily Housing,1460101.0,1972.0,1,,42,30613092.0,109683594.1,0.0,0.0,,96.1,137.6,99.5,139.7,9858.0,6.8,41.803747257819744,-87.58220896761574,"(41.803747257819744, -87.58220896761574)",2022-159896,33,5,21192.0,400,1
2022,235438,,Submitted Data,5901 N SHERIDAN RD,60660,3.5,False,EDGEWATER,Multifamily Housing,287688.0,1966.0,1,,73,9307334.2,0.0,0.0,0.0,,38.4,107.4,38.9,108.9,1225.9,5.1,41.989255198913554,-87.65521256058591,"(41.989255198913554, -87.65521256058591)",2022-235438,16,76,4451.0,13,40
2022,251620,Seward Communication Arts Academy -CPS,Submitted Data,4600 S Hermitage Ave,60609,4.0,False,NEW CITY,K-12 School,98375.0,1894.0,3,,76,1207684.2,5191739.9,0.0,0.0,,65.1,89.8,68.2,93.1,434.8,4.4,41.810296318834936,-87.66880777819493,"(41.810296318834936, -87.66880777819493)",2022-251620,3,59,14924.0,738,53
2022,109549,,Submitted Data,1327 1337 W LUNT AVE,60626,1.5,False,ROGERS PARK,Multifamily Housing,59768.0,1925.0,1,,37,371745.0,4623566.4,0.0,0.0,,83.6,98.6,87.7,102.5,294.5,4.9,42.00903394067994,-87.6647682806523,"(42.00903394067994, -87.6647682806523)",2022-109549,5,10,21853.0,66,3
2022,101217,,Submitted Data,850  W EASTWOOD AVE,60640,4.0,False,UPTOWN,Multifamily Housing,244164.0,1992.0,1,,83,4322769.4,14938150.0,0.0,0.0,,78.9,113.8,82.0,115.6,1362.8,5.6,41.96652845322141,-87.65171856394346,"(41.96652845322141, -87.65171856394346)",2022-101217,39,31,22616.0,19,37
2022,251627,Edison Park Elementary -CPS,Submitted Data,6220 N Olcott Ave,60631,1.5,False,NORWOOD PARK,K-12 School,60475.0,1948.0,2,,39,1916414.6,2520659.8,0.0,0.0,,73.4,132.5,73.6,130.9,386.3,6.4,41.994228115372266,-87.81380813707689,"(41.994228115372266, -87.81380813707689)",2022-251627,29,36,22243.0,733,34
2022,104879,,Submitted Data,2600  N HAMPDEN CT,60614,3.5,False,LINCOLN PARK,Multifamily Housing,90000.0,2005.0,1,,79,2656906.6,0.0,0.0,0.0,,40.9,114.5,40.8,114.2,350.0,5.4,41.9292686363256,-87.64081059903047,"(41.929268636325595, -87.64081059903047)",2022-104879,34,68,21190.0,18,51
2022,175735,,Submitted Data,2021  S MORGAN ST,60608,4.0,False,LOWER WEST SIDE,Multifamily Housing,80397.0,2010.0,1,,95,1735135.1,1218628.2,0.0,0.0,,40.9,85.0,41.3,84.9,293.3,4.1,41.85461475854118,-87.65132209218405,"(41.85461475854118, -87.65132209218405)",2022-175735,26,33,14920.0,250,8
2022,101765,77 West Wacker Drive,Submitted Data,77 W Wacker Dr,60601,4.0,False,LOOP,Office,1223136.0,1992.0,1,,75,50799353.3,0.0,0.0,0.0,,42.9,120.0,42.8,119.8,6691.0,5.6,41.88670773797291,-87.6307945777937,"(41.88670773797291, -87.6307945777937)",2022-101765,36,38,14309.0,92,22
2022,114191,232 E Walton Condominium Association,Submitted Data,228 240 E WALTON ST,60611,4.0,False,NEAR NORTH SIDE,Multifamily Housing,105000.0,1920.0,1,,98,1166119.2,4521582.1,0.0,0.0,,54.2,76.3,56.3,77.7,393.8,3.8,41.900173269863615,-87.6208164727626,"(41.900173269863615, -87.6208164727626)",2022-114191,11,37,21182.0,105,22
2022,103716,The Palmer House Hotel,Submitted Data,17 E Monroe St,60603,3.5,False,LOOP,Hotel,1749427.0,1925.0,3,,71,52479090.9,131214698.9,-4360181.4,-1344840.0,,105.0,164.2,106.9,165.3,13521.3,8.0,41.88066457839605,-87.6270893644417,"(41.88066457839605, -87.6270893644417)",2022-103716,36,38,14311.0,367,22
2022,251920,Mayfair,Submitted Data,189 E Lake Shore Dr,60611,4.0,False,NEAR NORTH SIDE,Multifamily Housing,266340.0,1924.0,1,,94,5862166.8,5705893.5,0.0,0.0,,43.4,84.1,45.1,85.9,1075.2,4.0,41.90077286216828,-87.62225511808359,"(41.90077286216828, -87.62225511808359)",2022-251920,11,37,21182.0,105,22
